5838779,0,,
5841989,112,,
5859617,94,,
5884559,0,,
5888719,0,,
5918053,100,,
5919181,137,,
5958047,0,,
5959519,0,,
5990519,0,,
5996741,98,,
6007559,0,,
6011647,107,,
6072487,0,,
6093709,95,,
6115253,101,,
6138667,116,,
6151157,140,,
6154669,99,,
6163007,0,,
6175151,137,,
6189431,0,,
6206779,0,,
6212407,0,,
6212561,156,,
6223667,0,,
6231241,99,,
6245513,141,,
6279839,0,,
6347801,135,,
6365959,0,,
6390551,115,,
6402401,149,,
6418229,124,,
6424727,0,,
6430343,0,,
6433393,105,,
6434111,0,,
6435601,103,,
6468577,111,,
6475019,154,,
6485599,0,,
6489859,0,,
6508907,0,,
6510367,107,,
6519157,109,,
6530107,0,,
6549769,144,,
6596069,119,,
6608351,0,,
6611993,111,,
6613043,0,,
6628057,113,,
6642439,0,,
6690029,112,,
6706339,0,,
6734969,110,,
6742859,0,,
6777137,111,,
6827551,152,,
6829981,162,,
6877847,0,,
6914717,115,,
6932707,0,,
6934859,115,,
6977473,112,,
6990913,171,,
7000849,145,,
7014653,145,,
7022569,124,,
7030451,0,,
7046561,139,,
7048021,111,,
7065847,0,,
7070213,116,,
7087331,0,,
7092131,0,,
7121683,0,,
7123469,146,,
7134877,152,,
7153681,128,,
7157897,144,,
7160053,124,,
7178221,115,,
7197739,0,,
7204517,151,,
7232053,111,,
7240291,0,,
7261927,0,,
7262513,118,,
7265317,121,,
7276001,114,,
7282903,138,,
7305797,150,,
7360921,145,,
7370059,177,,
7400011,124,,
7407251,0,,
7426039,0,,
7472869,126,,
7475333,181,,
7475387,0,,
7497859,0,,
7502051,0,,
7525519,0,,
7535623,0,,
7539743,124,,
7551497,125,,
7558721,125,,
7564163,0,,
7593661,141,,
7599337,121,,
7608043,140,,
7609211,123,,
7645909,156,,
7676939,0,,
7719353,141,,
7748879,0,,
7749277,131,,
7769263,0,,
7789559,160,,
7801897,197,,
7808503,0,,
7840733,123,,
7862843,0,,
7881221,134,,
7892153,163,,
7960243,134,,
7961621,195,,
7983611,0,,
7990163,0,,
8030497,129,,
8039257,128,,
8060053,132,,
8074277,130,,
8122417,138,,
8157803,0,,
8171297,144,,
8180273,130,,
8190697,140,,
8208821,137,,
8231749,125,,
8235239,0,,
8287871,0,,
8288681,132,,
8314433,132,,
8335157,140,,
8348903,0,,
8349337,132,,
8390029,132,,
8391947,0,,
8395133,138,,
8403679,0,,
8413021,126,,
8436689,206,,
8447093,138,,
8520653,178,,
8576159,0,,
8579639,0,,
8594029,148,,
8624237,154,,
8629661,243,,
8646401,221,,
8656433,219,,
8692093,135,,
8712181,148,,
8729681,172,,
8747987,0,,
8779711,0,,
8811653,230,,
8825503,0,,
8846459,0,,
8876983,0,,
8906941,152,,
8928863,0,,
8931119,0,,
8934907,0,,
8957957,149,,
8960359,138,,
9017263,0,,
9029341,139,,
9050189,196,,
9066359,195,,
9068519,0,,
9124553,217,,
9131821,148,,
9135569,152,,
9173231,156,,
9179719,0,,
9183557,156,,
9183899,0,,
9207137,153,,
9219131,0,,
9233447,0,,
9271337,146,,
9272189,175,,
9277217,203,,
9285929,151,,
9299203,0,,
9322627,151,,
9323063,219,,
9337319,0,,
9347197,170,,
9407903,0,,
9425113,241,,
9429391,0,,
9436967,0,,
9437971,232,,
9468737,157,,
9469907,0,,
9512017,184,,
9515963,0,,
9533273,192,,
9535931,0,,
9547607,0,,
9568583,160,,
9601531,0,,
9656557,157,,
9670769,170,,
9671867,0,,
9721079,0,,
9726419,0,,
9760511,0,,
9762679,0,,
9765611,0,,
9787177,159,,
9795781,252,,
9801083,0,,
9801943,0,,
9806317,185,,
9829691,0,,
9844099,216,,
9847781,164,,
9855113,210,,
9879911,0,,
9880579,0,,
9898723,0,,
9921997,154,,
9932411,0,,
9932477,168,,
9941189,183,,
9977483,0,,
9977971,240,,
