793931,107909
37199,4616
490277,22454
37649,8166
32027,14786
757271,113708
768787,2188
435371,20303
228521,22680
178681,18039
849539,16416
254519,34644
409327,62565
32297,4026
754121,27799
185903,14354
347057,42468
780173,90005
353057,15394
241847,32747
644999,35758
332641,13109
844309,152902
867431,128804
649871,107136
348097,23021
57977,5438
351133,24082
112919,11160
12889,1651
430663,21454
276347,27134
562007,21210
513739,45573
926183,208860
933479,143006
616589,43433
161281,18519
291007,52064
494903,46126
753647,68290
843677,35804
79939,3749
787139,66065
558241,55669
852751,21755
882631,197415
637711,96367
899149,8876
973823,57566
112481,6218
828221,212283
792263,140108
89227,11393
320153,50536
321949,42128
171029,23597
139759,7020
13693,1304
581137,74193
480881,39834
644519,72898
137483,4520
730753,41974
750521,117622
230693,28368
812599,64315
27487,4181
185189,392
605687,58733
875297,6240
852893,14429
665573,54974
415231,18881
915007,255179
710959,84403
958609,108283
994039,29078
542081,10827
837307,5440
519433,92723
126019,469
540539,68768
745231,91556
696323,111849
741131,259
201781,9669
83257,11481
325673,37408
45823,18337
1531,40
779489,98392
378559,22859
42677,3286
661673,118159
772451,155879
228523,32137
572417,24503
371897,61841
3347,345
885821,145850
474647,603
407843,52996
708011,103345
189019,28264
250643,44320
648931,86798
691651,130303
558869,40225
502259,15055
548263,25442
922367,80415
279991,35503
89797,8286
48479,4665
238031,10763
272507,37253
154057,23702
750961,129000
128291,16021
866053,162559
813797,154049
851659,29701
883537,220924
720133,55887
878789,132784
47903,1
751613,10061
4919,147
762049,47370
564917,15226
959473,60058
151967,16785
966293,191416
92369,5992
194809,15278
387109,59252
365641,13147
408041,15431
426301,33789
710977,122176
582809,209
414731,47397
95603,5167
523349,77579
65371,2212
266281,22523
150659,5711
15461,274
89017,18558
982231,103321
639689,107484
639487,28308
294461,53521
294461,49627
429427,9759
871963,28655
265021,25793
179437,9487
730811,114686
401711,63312
647341,20016
355841,61766
54851,3520
252829,38352
93941,9454
256483,7972
659873,71248
933329,3132
252157,68169
864167,118250
10531,1870
147859,31161
64879,6224
745343,12633
390961,3288
501121,68436
515377,5593
999023,85255
712837,94235
922081,158481
897647,46148
713831,5360
409841,53360
492403,78746
628993,58072
450991,34740
247031,11017
457739,24434
250123,24287
157217,28217
367181,2791
505091,96598
954853,130913
355307,93769
951887,139483
548123,11904
726301,128077
739631,30118
620441,90540
97711,50868
60343,11510
780853,145135
570221,109635
568189,59906
911321,88543
969233,50334
447179,41009
332473,27989
55061,29257
459479,43770
77761,18914
49927,4584
606301,79563
706049,48146
372067,38417
615731,491
375163,82892
841427,106189
425977,20452
20173,457
346349,22934
942509,99060
132757,28296
24473,433
154579,3660
525493,38245
136333,10838
633449,57391
123863,10782
167077,37621
156833,10260
697643,165247
783791,162747
44281,1580
957139,110890
357967,1036
576787,88926
654727,71391
636763,43336
999287,19835
249749,5159
2713,112
663763,10536
617107,20172
918433,168331
783121,11387
386731,28038
98101,10691
353137,16451
23021,794
868841,28214
117133,9805
610553,68168
491483,818
815401,139617
456293,3799
667547,59467
686723,106477
534707,101006
589583,99349
497423,12610
346349,18122
807419,97182
872923,58018
321631,20171
937747,80202
505613,49696
359563,42604
865591,16829
476401,31602
209861,11066
264599,44967
432097,18233
786431,106937
889697,4942
106861,17544
535133,19629
713807,99425
979177,39356
49177,13271
542947,5392
788621,126726
55109,5284
437509,27937
37657,1525
536243,40545
336683,33755
88741,3076
465167,20087
46993,3837
565429,16780
131849,2145
443249,27194
249329,52544
1861,55
132151,8343
393377,41539
539167,63993
871229,124174
741857,101364
164767,10203
850393,56613
49369,3632
843589,71545
611483,18340
129293,10546
763649,97747
826831,35202
199753,26903
247381,14056
831769,127356
682141,50699
799313,12845
858787,108166
5569,5118
12829,966
831781,9445
505949,15192
78791,349
153947,9141
454247,42233
991427,61919
728747,8553
343543,6651
239597,22593
206203,15243
648059,40236
75109,8260
130069,754
653963,39662
313409,14909
733879,78129
953297,112275
580889,66348
449671,23146
91463,228
15647,855
647131,104590
497117,37110
421717,28755
166417,17380
715189,25714
975901,39233
447323,542
507289,31408
574003,76735
