201781,1150
83257,702
325673,2535
45823,561
1531,211
779489,17541
378559,2443
42677,276
661673,5958
772451,16439
228523,1870
572417,3132
371897,3840
3347,62
885821,9046
474647,1566
407843,3814
708011,5066
189019,1827
250643,2596
648931,5920
691651,6658
558869,5877
502259,2379
548263,2848
279991,2431
922367,6278
89797,733
48479,505
238031,1397
272507,2300
154057,1316
750961,19207
128291,1587
866053,9519
813797,12149
851659,5015
883537,11042
720133,7349
878789,7644
47903,214
751613,3013
4919,63
762049,4979
564917,2520
959473,5529
151967,1508
966293,9045
92369,564
194809,986
387109,3229
365641,2029
408041,2155
426301,2693
710977,6453
582809,2137
414731,3288
95603,677
523349,6468
65371,408
266281,2130
150659,1169
15461,114
89017,809
982231,7869
639689,8056
639487,3298
294461,3327
294461,3078
429427,3215
871963,11310
265021,2522
179437,1610
730811,7833
401711,4416
647341,3613
355841,3739
54851,472
252829,2302
93941,886
256483,1348
659873,5482
933329,3545
252157,2865
864167,6274
10531,138
147859,1331
64879,619
745343,3370
390961,1547
501121,7101
515377,2041
999023,6372
712837,7838
922081,6999
897647,4901
713831,2497
409841,14646
492403,3732
628993,3317
450991,2995
247031,1487
457739,1599
157217,6956
250123,9151
367181,1557
505091,5564
954853,10842
355307,3631
951887,8703
548123,4667
726301,9413
739631,3718
620441,4628
97711,1204
60343,676
780853,8633
570221,6479
568189,4455
911321,6637
969233,4233
447179,4621
332473,2311
55061,561
459479,13309
77761,818
49927,471
606301,7677
706049,4062
372067,2928
615731,1975
375163,5565
841427,6226
425977,2283
20173,124
346349,1988
942509,6777
132757,1287
24473,196
154579,872
525493,3115
136333,733
633449,4219
123863,1091
167077,1303
156833,1079
697643,8574
783791,8493
44281,377
957139,7614
357967,1557
576787,5733
654727,4894
636763,3888
999287,4308
249749,1060
2713,57
663763,2788
617107,2839
918433,8339
783121,2793
386731,2378
98101,869
353137,1328
23021,180
868841,3921
117133,1039
610553,4598
491483,1810
815401,8285
456293,1465
667547,5015
686723,5351
534707,4441
589583,4852
497423,1843
346349,1954
807419,5445
872923,5006
321631,1892
937747,4886
505613,3182
359563,3006
865591,3382
476401,2835
209861,1327
264599,2372
432097,2012
786431,6669
889697,3258
106861,865
535133,2576
713807,6646
979177,4807
49177,313
542947,1985
788621,7481
55109,2934
437509,2908
37657,267
536243,3575
336683,2276
88741,557
465167,2476
46993,421
565429,2416
131849,602
443249,2579
249329,1543
1861,33
132151,963
393377,2644
539167,4553
871229,8395
741857,5489
164767,1067
850393,5335
49369,362
843589,5434
611483,2157
129293,541
763649,4235
826831,4596
199753,1885
247381,1424
831769,10058
682141,4411
799313,2307
858787,6109
5569,422
12829,150
831781,3147
505949,2041
78791,339
153947,899
454247,2597
991427,5655
728747,2055
343543,1039
239597,8723
206203,1364
648059,3308
75109,357
130069,868
653963,3867
313409,1573
733879,5075
953297,7243
580889,4546
449671,2482
91463,387
15647,124
647131,5697
497117,3323
421717,2740
166417,1451
715189,3589
975901,4733
447323,1749
507289,4476
574003,5037
